nahr walddist stoerdist Output
0.893757 214.750656 1120.490733 0.462961
0.494311 824.189493 2975.601805 0.240083
0.511520 591.269343 4519.652898 0.754188
0.639245 292.502212 2841.925126 0.619384
0.279151 99.855489 1161.691065 0.372120
0.751888 247.304401 4137.213012 0.864921
0.293348 277.808637 3818.879078 0.676648
0.785035 371.477421 785.734013 0.351109
0.106559 737.133815 4300.856200 0.013526
0.573316 10.729595 4393.637729 0.934047
0.217688 907.735637 348.773214 0.000000
0.480040 225.874738 2883.253390 0.614753
0.990235 938.182575 3486.594535 0.449721
0.492388 541.534171 810.396166 0.218374
0.867008 594.664272 1638.733114 0.394527
0.825225 268.764013 3436.505707 0.735506
0.927722 557.870730 3524.498096 0.610827
0.918612 867.158079 4415.612722 0.574627
0.430577 791.501734 4207.300533 0.353575
0.809668 474.368845 2690.409226 0.549554
0.906316 856.296062 3648.496937 0.540603
0.035702 114.236143 4064.719719 0.000000
0.635897 855.318128 2356.822034 0.201481
0.914560 562.517036 1473.554124 0.360630
0.505934 805.634319 2713.861146 0.264180
0.019631 435.728681 1286.687078 0.000000
0.820934 544.540825 1683.690547 0.438091
0.803785 11.174630 3131.250877 0.626303
0.237012 455.183866 3125.892151 0.050269
0.827443 205.769338 3398.128630 0.742086
0.621049 512.695437 3889.679624 0.613349
0.124745 628.919300 4008.327040 0.052073
0.217817 860.567003 4205.090352 0.093643
0.575623 382.716398 4666.472444 0.856670
0.379864 960.757096 1523.028403 0.026990
0.295896 893.902580 450.126471 0.076019
0.700327 172.662177 1607.209411 0.545281
0.765379 774.735627 387.901270 0.095396
0.114996 52.779317 2499.521400 0.030180
0.559629 328.070098 1145.601241 0.412084
0.319319 205.332539 4307.976548 0.780270
0.548890 376.606527 1298.638222 0.383889
0.641929 460.427475 1555.705820 0.364469
0.314609 266.279980 3553.202212 0.663013
0.604400 565.681950 4383.051164 0.724014
0.337138 382.574003 1236.453383 0.373502
0.485680 447.278636 538.765165 0.258585
0.815219 815.409029 2420.982587 0.487110
0.851414 956.962988 3923.472584 0.462902
0.264395 722.448417 942.930849 0.057996
0.005436 538.098048 1664.440408 0.000000
0.794918 338.501870 1770.860906 0.532837
0.402521 434.501554 3967.184570 0.454900
0.534488 65.016651 2657.796576 0.659709
0.217692 495.615245 3235.314291 0.024816
0.383988 759.390999 4519.123485 0.309295
0.930883 636.880826 2643.848160 0.502395
0.659614 191.211429 1856.955060 0.610269
0.837949 739.365770 3331.007604 0.570541
0.364374 699.373295 3632.620359 0.265858
0.863166 286.231607 992.902877 0.408557
0.153250 119.433634 3964.097846 0.219835
0.371089 990.445193 2122.192448 0.007001
0.796522 446.144078 3743.650506 0.657213
0.035443 254.148748 3353.259354 0.000000
0.406839 218.922048 4968.431801 0.852663
0.618452 713.450858 2770.345345 0.417885
0.110570 793.578742 3158.040307 0.002028
0.727282 909.592499 1568.733687 0.169599
0.368167 653.851195 678.789910 0.218404
0.623134 619.683337 554.830741 0.205895
0.244442 724.593148 1209.882604 0.000000
0.253984 282.876994 2734.154543 0.254430
0.763627 348.460592 1672.615031 0.521708
0.773314 726.998838 3717.218745 0.608144
0.230703 156.444743 4299.658304 0.362754
0.666961 63.036690 2529.875508 0.632181
0.572845 669.617768 4505.885059 0.755494
0.305449 325.308752 3381.626283 0.600948
0.720594 190.611600 3735.546992 0.771235
0.838680 718.883637 385.470549 0.091606
0.273142 553.296885 4616.267084 0.276901
0.083056 715.082765 4727.687630 0.000000
0.554533 349.126830 2899.769431 0.594947
0.510594 234.640834 2846.427005 0.616767
0.933752 217.304481 3437.624635 0.721121
0.959354 370.960519 3459.233385 0.690096
0.111427 43.492296 3589.744386 0.041022
0.270951 359.427675 3628.319750 0.404317
0.342477 987.080918 857.214225 0.009335
0.107591 636.266242 2913.878396 0.000000
0.891017 754.323970 3703.880241 0.631630
0.428762 622.631675 942.794713 0.203585
0.789613 189.728806 2522.870252 0.658580
0.811901 579.718529 824.067993 0.213837
0.951014 383.645112 2911.103171 0.568085
0.672785 581.899914 4908.881304 0.802989
0.111742 879.002259 2610.010261 0.000000
0.452180 100.965160 1306.849602 0.485588
0.915819 919.375569 4722.391042 0.508404
0.906691 884.892072 4850.790206 0.570061
0.606749 71.271440 3977.347122 0.845670
0.533695 812.129606 2904.103303 0.271570
0.088837 857.366375 1197.738479 0.000000
0.149326 6.758460 4617.989918 0.198031
0.474603 645.341074 3012.758352 0.352279
0.355302 431.453265 3724.485439 0.438710
0.408948 270.409732 3731.565730 0.707847
0.531178 602.956558 1388.977944 0.300650
0.440658 228.681878 512.922579 0.433337
0.105655 381.188169 2449.572840 0.012262
0.867419 389.363026 2545.573009 0.604117
0.725111 40.369892 1691.983728 0.577863
0.089097 70.973711 1220.578055 0.000000
0.133708 688.144188 2465.526764 0.000000
0.758199 796.622626 1700.921838 0.373968
0.293950 895.498387 3733.092826 0.128350
0.396235 227.777190 4760.152271 0.829170
0.567873 210.343394 4714.372320 0.983838
0.321853 244.273869 3778.229237 0.729386
0.852249 883.890174 3872.380412 0.550738
0.015918 349.822283 599.936570 0.000000
0.599500 573.388424 1989.003233 0.417399
0.332649 646.939245 4321.762558 0.341065
0.010957 1.665399 4157.965997 0.000000
0.291247 703.919218 3292.945788 0.213346
0.320807 305.216300 1946.140421 0.602423
0.759078 469.291606 3587.555542 0.550490
0.743383 280.459836 3323.754326 0.682639
0.341560 659.349605 3439.535342 0.251027
0.258130 731.492643 2601.584295 0.034531
0.495377 960.116555 4580.813328 0.374483
0.655099 794.947489 2618.502390 0.298663
0.250374 940.825076 2686.392831 0.000401
0.242635 757.754682 1507.086323 0.000000
0.611266 869.609334 2045.467130 0.180771
0.923873 197.062074 300.637803 0.001373
0.571071 849.562957 3238.118005 0.258833
0.615751 747.715640 1361.976591 0.250417
0.636579 381.707192 837.211205 0.347970
0.074799 731.173264 3141.194554 0.000000
0.645382 716.948875 3245.637294 0.431762
0.143626 58.501513 4036.422140 0.194810
0.024461 575.246840 678.455397 0.000000
0.355153 939.646405 4648.253768 0.086345
0.117540 895.300145 3699.710523 0.012646
0.264726 451.368700 4739.294184 0.305294
0.126849 745.539379 4404.439296 0.057437
0.005203 161.702877 1531.572824 0.000000
0.263802 700.395343 1777.180637 0.057242
0.581210 834.609074 3065.417487 0.242544
0.489087 617.796282 1217.297472 0.252663
0.502343 725.899853 3731.861521 0.528707
0.267540 297.437053 4542.126922 0.537982
0.085190 886.907956 2823.210610 0.000000
0.745902 791.633064 4127.969719 0.530299
0.694181 836.306010 4922.075156 0.634492
0.456221 425.488770 1527.379246 0.398637
0.062073 681.148917 1390.968505 0.000000
0.378808 332.267879 1516.484534 0.498874
0.734311 897.920303 3075.502164 0.203713
0.670243 134.478574 1875.581130 0.623623
0.671955 927.427027 3058.163275 0.107607
0.543893 790.169898 506.130997 0.147900
0.803097 804.697491 3929.577634 0.640115
0.952664 161.083055 2633.539770 0.619592
0.146988 41.350533 2221.519517 0.094434
0.187506 457.916770 570.068705 0.042256
0.052421 749.954984 4369.221492 0.000000
0.389173 504.948096 850.696091 0.203631
0.040939 173.170403 4083.367856 0.000000
0.231925 435.474673 4197.259764 0.182865
0.491301 874.979945 2122.278957 0.181470
0.023901 949.996046 2935.102181 0.000000
0.998677 733.863780 532.226912 0.202087
0.945876 848.675730 2854.767077 0.482413
0.001365 979.728162 491.412723 0.000000
0.474120 203.478250 3161.367099 0.660751
0.585256 243.030364 3238.460538 0.703831
0.669885 212.864689 3312.308561 0.727853
0.897351 12.156522 4996.616325 1.047964
0.153264 741.235667 2810.340684 0.000000
0.280569 153.368089 2672.755356 0.459293
0.074561 361.859620 3989.191219 0.000000
0.584154 864.767436 4241.929828 0.434940
0.638943 345.175887 4308.041776 0.884348
0.824640 333.827727 2252.378086 0.637586
0.209607 837.427050 4740.955618 0.113552
0.102892 561.588519 4010.418750 0.006262
0.977472 522.192462 1903.843719 0.479961
0.842360 915.620651 1274.904489 0.292563
0.540375 179.827339 1935.190708 0.638100
0.880196 309.872718 2587.558102 0.638684
0.847406 114.254484 3782.323244 0.810128
0.690113 730.615797 2380.806007 0.382040
0.042533 562.164907 3850.608986 0.000000
0.119598 409.247175 1716.950996 0.036400
0.765670 400.553257 2030.961955 0.543009
0.018360 344.383292 2404.416377 0.000000
0.304506 65.074049 2095.743021 0.638565
0.846491 379.697125 3697.655477 0.695527
0.753334 718.692537 4536.595617 0.707712
0.540422 107.171820 4194.513673 0.859881
0.079198 716.581723 1852.819743 0.000000
0.457843 838.756888 2023.807054 0.215527
0.924254 721.940889 1172.007519 0.257009
0.468313 666.225549 4340.447696 0.629491
0.020195 180.072721 424.272728 0.000000
0.742984 38.785036 1917.739914 0.608201
0.154951 460.213845 4124.829551 0.148539
0.402480 158.145744 682.032408 0.405702
0.743136 740.002624 1548.104614 0.376154
0.293776 97.696365 932.583202 0.395887
0.434003 107.512591 2439.050242 0.628616
0.668242 393.271483 4853.522103 0.907277
0.476089 456.605301 4163.436617 0.672541
0.303597 508.697393 2899.779710 0.203789
0.830021 186.404197 4738.354865 1.024186
0.245762 615.020960 3943.640603 0.101161
0.140360 24.029249 1864.759401 0.084571
0.832323 144.413311 3876.794140 0.833919
0.872345 988.686895 3920.600958 0.430302
0.964248 734.814403 1608.684978 0.406723
0.489527 984.408835 2152.801470 0.022464
0.798629 311.001472 1832.597248 0.568264
0.891383 178.277765 1429.651655 0.521209
0.169388 383.481641 852.424544 0.124623
0.882267 416.687481 4828.232148 0.861999
0.392806 705.779972 3461.217386 0.247834
0.695993 724.965969 4346.674605 0.707816
0.703217 435.349696 2047.851849 0.489568
0.056857 700.046033 4292.011598 0.000000
0.345459 419.784752 2255.543606 0.382202
0.590964 39.334207 1643.178300 0.576801
0.453471 733.029626 4978.033149 0.587047
0.237042 521.465484 2595.335069 0.000000
0.911485 645.499560 553.129443 0.200067
0.251905 254.763602 655.678519 0.227206
0.097913 249.223061 1576.785050 0.000000
0.514774 437.252067 3411.773842 0.578678
0.778063 902.542405 4250.093313 0.488752
0.599606 944.074671 1633.181461 0.090878
0.374923 425.562744 2356.946461 0.358379
0.149860 800.848264 2393.588492 0.000000
0.412997 918.141313 1635.448330 0.074320
0.710014 630.463613 2443.167967 0.441715
0.222719 254.775823 3752.701649 0.296529
0.529629 964.486517 1950.184340 0.049283
0.424435 325.622947 1974.524462 0.582363
0.731184 68.765165 2097.671903 0.656973
0.786445 178.903979 2462.779333 0.640385
0.955773 674.544346 1930.664778 0.497577
0.034199 981.625284 1304.687053 0.000000
0.525025 851.972081 3727.829893 0.336806
0.683436 240.103852 3929.310257 0.812155
0.587101 10.777544 2744.196664 0.647268
0.647454 476.269925 3857.154471 0.635514
0.980000 409.056219 1597.590401 0.479706
0.324508 556.453994 564.799137 0.203916
0.970351 284.708567 2260.656684 0.642447
0.164585 56.146210 4027.776664 0.259661
0.148178 791.699176 4450.976260 0.105110
0.325616 425.401376 4549.770878 0.553052
0.405564 325.076168 4595.074827 0.724014
0.059470 973.873427 2333.839972 0.000000
0.121345 387.361133 4205.141573 0.103855
0.545800 294.409515 594.672596 0.429859
0.316218 210.252699 3017.575068 0.654357
0.320488 567.739173 599.364148 0.214214
0.252761 100.867939 2905.208425 0.242962
0.791269 621.231507 1761.903571 0.436537
0.495933 637.581805 3410.932918 0.476492
0.361824 916.654329 3546.734376 0.096559
0.551756 774.865140 4600.467293 0.705203
0.754773 123.483135 4863.023255 1.058788
0.894946 223.535071 4959.486590 1.032527
0.789758 693.728851 2747.337931 0.537610
0.540143 192.783519 1778.732859 0.594992
0.199360 875.287425 1873.623937 0.000000
0.912185 313.518014 1433.534747 0.477858
0.989864 824.302555 1515.050263 0.397014
0.350744 536.979577 3955.945168 0.323594
0.693609 829.565240 4813.224439 0.615552
0.679797 548.398613 1844.326269 0.380133
0.418485 149.702140 4720.674936 0.885630
0.205388 601.897033 430.302128 0.000000
0.702947 179.136718 3102.520152 0.637521
0.671885 15.533972 586.928437 0.417089
0.185656 320.808009 4550.579763 0.340141
0.119814 235.910187 2063.734556 0.041016
0.776568 77.534129 1738.120710 0.559905
0.165650 114.786028 1675.487085 0.134407
0.327343 1.762357 3806.636123 0.710889
0.258704 813.146128 2066.410631 0.035964
0.452217 407.201219 2458.415282 0.397055
0.248503 568.883269 4258.823000 0.136929
0.054997 520.565858 4996.020868 0.000000
0.840143 4.212753 4901.465870 1.057366
0.574773 167.246413 1462.020529 0.509101
0.672296 38.032283 2877.231037 0.655087
0.601331 214.724719 1294.009539 0.495671
0.136940 536.186807 4041.766167 0.077079
0.206490 546.313742 4716.053295 0.185481
0.175207 212.782427 3956.552216 0.256068
0.541520 805.823656 1272.165619 0.184122
0.634410 915.425548 1027.432667 0.060552
0.849300 459.130784 4963.003362 0.888549
0.393803 930.179281 1963.227787 0.047200
0.869428 670.121236 4474.955048 0.783158
0.806696 753.625177 1659.580972 0.402649
0.058150 709.069537 1529.067416 0.000000
0.896534 773.996163 4659.195641 0.703574
0.770064 303.734110 2483.158659 0.634732
0.199297 636.746030 2031.525702 0.000000
0.821559 265.085542 2297.371250 0.613051
0.862144 18.526057 1508.447311 0.524775
0.964948 779.588856 3974.443560 0.661693
0.403757 593.182560 3753.573554 0.289347
0.730261 756.650382 2393.964346 0.390144
0.876947 648.320737 1168.441091 0.256856
0.460213 370.928214 518.241081 0.361324
0.579627 120.422524 340.305250 0.086076
0.403052 305.550340 3639.365744 0.690546
0.467773 757.421218 725.066042 0.173741
0.705314 572.762727 681.634425 0.201997
0.157912 92.513142 633.972610 0.117663
0.288701 21.313728 2981.991281 0.524024
0.016749 322.520037 1689.783866 0.000000
0.978266 4.259087 2625.354434 0.652838
0.393583 216.266812 4084.006301 0.745307
0.941915 84.961748 3766.375000 0.759240
0.330299 269.868991 3152.023072 0.631753
0.602603 661.660600 1274.968869 0.256892
0.153927 316.114844 2963.288727 0.112968
0.464379 45.978156 3179.682266 0.680600
0.050140 686.464875 2118.720754 0.000000
0.262884 411.144045 3125.754262 0.174247
0.424545 50.282156 4191.001582 0.822734
0.464300 94.228171 3701.161506 0.817788
0.486347 260.155203 1881.391908 0.595943
0.637175 664.777574 1714.835809 0.366361
0.382667 879.554336 3359.703429 0.109218
0.884805 384.511824 3837.762695 0.766095
0.235669 579.753084 4343.139862 0.142097
0.262205 233.634802 484.814539 0.256093
0.566972 766.634371 1023.649495 0.164969
0.927223 26.597420 811.354471 0.437719
0.477932 665.870236 912.660711 0.201759
0.203915 782.191487 4536.399880 0.156332
0.978740 867.695827 4344.209407 0.563758
0.202988 683.069887 4857.260909 0.198779
0.180432 842.707047 4903.337649 0.110244
0.948170 309.515326 3653.330696 0.761222
0.445717 573.699987 1036.502765 0.224654
0.940336 704.128144 2922.865965 0.547970
0.729898 116.052875 615.673623 0.427304
0.068310 516.191729 4713.539302 0.000000
0.627050 43.045203 2938.789355 0.650130
0.697085 698.696378 1391.701683 0.278380
0.756795 952.167396 1100.533042 0.140289
0.212850 943.536512 2055.372009 0.000000
0.356301 438.064217 2664.815362 0.336169
0.546142 683.750776 2646.884844 0.436242
0.538703 783.489250 4619.919733 0.648515
0.843026 246.532643 4888.198187 1.009559
0.097988 332.199881 3567.552770 0.000000
0.060745 619.729354 709.941090 0.000000
0.175504 101.275856 467.241661 0.160163
0.393640 706.070646 2916.648174 0.207657
0.000277 65.241196 437.619085 0.000000
0.408851 659.393847 1969.287439 0.231639
0.690984 525.790970 4421.546844 0.743376
0.246605 511.172708 1746.190144 0.000000
0.466837 577.178563 2302.640804 0.334725
0.232166 847.595399 3397.656001 0.040381
0.565818 796.286637 4589.083602 0.627144
0.337978 528.669072 366.217389 0.071335
0.131665 11.678500 721.757187 0.064868
0.668588 682.322737 1650.137127 0.339814
0.596869 649.315990 4906.290435 0.850338
0.117959 227.792563 3404.770047 0.053608
0.731494 843.180404 3723.033672 0.394386
0.088682 612.836191 2684.635300 0.000000
0.271985 440.183762 583.335641 0.139626
0.357208 165.079622 3198.420133 0.661957
0.667933 685.588617 927.063103 0.209496
0.778349 939.952487 1187.570129 0.218729
0.557643 802.737166 1819.212931 0.271136
0.553689 283.410939 4603.354247 0.942621
0.937778 421.028376 4521.990195 0.813596
0.586802 216.802654 1681.392330 0.563839
0.058652 706.507182 4502.881738 0.000000
0.087338 986.655664 4557.613712 0.000000
0.225223 742.319369 1743.718140 0.000000
0.549965 626.471166 2598.453588 0.418929
0.837831 822.962897 3745.098301 0.572479
0.046186 469.991814 4174.727922 0.000000
0.251528 5.002812 4408.157070 0.355127
0.627426 817.218904 2466.103382 0.254134
0.021992 854.385859 1369.137441 0.000000
0.031759 265.711361 2320.874504 0.000000
0.853959 4.871266 1007.815592 0.439813
0.843366 343.712450 370.814795 0.154431
0.739942 348.904149 2440.855967 0.566210
0.291776 40.647271 1816.657549 0.520848
0.414832 988.596887 1959.977695 0.010696
0.518680 484.721343 2119.712608 0.444586
0.819725 144.617982 3321.528561 0.727215
0.341422 283.707560 2227.500621 0.653461
0.500635 493.875576 4439.871070 0.752370
0.885815 224.451405 4776.905667 0.992276
0.068497 250.600996 2507.431839 0.000000
0.727736 782.356521 2634.909048 0.342068
0.706326 278.915442 4409.962925 0.941453
0.615319 224.536355 2829.295624 0.612079
0.510116 557.220045 1346.024664 0.286482
0.849089 410.579551 3866.433564 0.758052
0.081677 515.958341 4094.515128 0.000000
0.806172 238.909086 4216.243335 0.890734
0.253822 723.690556 2793.743807 0.016064
0.898913 699.264937 824.478429 0.206571
0.743708 580.477236 3526.062292 0.538045
0.395119 68.709224 1401.595817 0.512385
0.932924 202.915126 4955.512677 1.063840
0.994191 855.854905 3809.276940 0.575183
0.848103 105.068575 4158.515546 0.848663
0.997796 392.369322 3973.855225 0.761049
0.139799 773.988943 4243.272194 0.085183
0.662462 49.106289 2165.769392 0.658126
0.535658 781.649683 1814.376275 0.295482
0.770638 162.672566 2276.647631 0.652207
0.625967 174.504578 2004.268632 0.659190
0.654132 521.634585 2489.924479 0.417897
0.072973 413.590787 989.178068 0.000000
